listing_id,"""name""",host_id,host_is_superhost (Star),host_identity_verified (Tick),"""neighbourhood""","""city""","""latitude""","""longitude""","""property_type""","""room_type""",accommodates,bedrooms,"""amenities""",price,review_scores_rating,review_scores_value,instant_bookable
40968313,"""Cozy studio , near Museums and Central Park""",37084465,f,t,"""East Harlem""",New York,40.78766,-73.94825,Entire apartment,Entire place,2,1,"""[""Iron"", ""Hangers"", ""Essentials"", ""Refrigerator"", ""Heating"", ""Hot water"", ""Long term stays allowed"", ""Kitchen""]""",37,90,9,f
41688439,"""Modern apartment in luxury building on the UES""",190135133,f,t,"""Upper East Side""",New York,40.78015,-73.95492,Entire apartment,Entire place,2,1,"""[]""",37,100,10,t
41710729,"""Fully furnished 1bd den UES apt in luxury building""",6609228,f,t,"""East Harlem""",New York,40.78614,-73.94849,Entire apartment,Entire place,4,1,"""[]""",37,60,8,f
42814809,"""Charming studio in the heart of Williamsburg""",12461120,f,t,"""Williamsburg""",New York,40.71731,-73.95851,Entire apartment,Entire place,3,1,"""[""Extra pillows and blankets"", ""Oven"", ""Hair dryer"", ""Stove"", ""Bed linens"", ""Smoke alarm"", ""Essentials"", ""Hangers"", ""TV"", ""Dedicated workspace"", ""Wifi"", ""Refrigerator"", ""Heating"", ""Hot water"", ""Air conditioning"", ""Long term stays allowed"", ""Kitchen""]""",37,5,5,f
42842323,"""Charming beautiful one bed Apt UES""",33782746,f,f,"""Upper East Side""",New York,40.77825,-73.94758,Entire apartment,Entire place,2,1,"""[]""",37,100,10,t
1453998,"""Jr. 1 Bedroom in Prime Fort Greene""",1459392,f,t,"""Fort Greene""",New York,40.68541,-73.97465,Entire apartment,Entire place,2,1,"""[]""",37,92,9,f
4359718,"""Charming 2BD flt in Trendy Bushwick""",841179,f,f,"""Bushwick""",New York,40.69584,-73.90794,Entire apartment,Entire place,7,2,"""[]""",37,88,9,f
6953625,"""Sweet Gem near Fort Greene Park""",4534230,f,t,"""Fort Greene""",New York,40.6878,-73.97344,Entire apartment,Entire place,2,1,"""[""First aid kit"", ""Hair dryer"", ""Iron"", ""Hangers"", ""Essentials"", ""Washer"", ""Smoke alarm"", ""Dryer"", ""Shampoo"", ""Heating"", ""Wifi"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Kitchen""]""",37,70,8,f
7275417,"""Artist Brooklyn Heights Loft""",24465966,f,t,"""Brooklyn Heights""",New York,40.70051,-73.99406,Entire apartment,Entire place,4,1,"""[""Smoke alarm"", ""TV"", ""Wifi"", ""Shampoo"", ""Heating"", ""Fire extinguisher"", ""Air conditioning"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Kitchen""]""",37,5,5,f
8170917,"""HK SWEET SPOT""",41466973,f,t,"""Hell""s Kitchen""",New York,40.75849,-73.9907,Entire apartment,Entire place,2,1,"""[]""",37,80,8,f
9241956,"""The New Downtown 1 bdrm""",23267314,f,t,"""Hell""s Kitchen""",New York,40.75474,-73.99836,Entire apartment,Entire place,4,1,"""[]""",37,89,8,f
9429608,"""Cozy basement studio apartment""",48878723,f,t,"""Richmond Hill""",New York,40.70025,-73.82363,Entire apartment,Entire place,1,1,"""[""Smoke alarm"", ""Essentials"", ""Wifi"", ""Shampoo"", ""Heating"", ""Private entrance"", ""Hot water"", ""Long term stays allowed"", ""Carbon monoxide alarm""]""",37,5,5,f
12114756,"""Studio and private outdoor Patio UWS""",64674589,f,f,"""Upper West Side""",New York,40.78216,-73.9835,Entire apartment,Entire place,2,1,"""[""Hair dryer"", ""Hot tub"", ""Iron"", ""Hangers"", ""Essentials"", ""Smoke alarm"", ""TV"", ""Dedicated workspace"", ""Wifi"", ""Shampoo"", ""Cable TV"", ""Heating"", ""Hot water"", ""Air conditioning"", ""Long term stays allowed"", ""Kitchen""]""",37,90,9,f
16517922,"Roosevelt Island, 2 bed2 bath spacious modern apt""",74179792,f,f,"""Roosevelt Island""",New York,40.7585,-73.95368,Entire apartment,Entire place,5,2,"""[""Smoke alarm"", ""Hangers"", ""Washer"", ""Dryer"", ""Wifi"", ""Heating"", ""Elevator"", ""Air conditioning"", ""Long term stays allowed"", ""Kitchen""]""",37,5,5,f
17624400,"""Bright West Village Retreat""",92294213,f,t,"""West Village""",New York,40.7351,-74.00015,Entire apartment,Entire place,2,1,"""[""Hair dryer"", ""Iron"", ""Hangers"", ""Essentials"", ""Smoke alarm"", ""TV"", ""Dedicated workspace"", ""Wifi"", ""Shampoo"", ""Heating"", ""Building staff"", ""Air conditioning"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Kitchen""]""",37,91,9,f
18517584,"""Amazing 2-bdrm apartment in Greenpoint with garden""",550009,f,t,"""Greenpoint""",New York,40.72288,-73.94418,Entire apartment,Entire place,2,1,"""[""Hair dryer"", ""Breakfast"", ""Smoke alarm"", ""Hangers"", ""Essentials"", ""Dedicated workspace"", ""Host greets you"", ""Wifi"", ""Shampoo"", ""Free street parking"", ""Hot water"", ""Air conditioning"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Kitchen""]""",37,5,5,f
23763320,"""Spacious Brownstone, Private Backyard & Sweet Cat""",1181486,f,t,"""Bushwick""",New York,40.69597,-73.90868,Entire apartment,Entire place,3,2,"""[]""",37,5,5,f
30737182,"""Central Park Charming Home""",197082458,f,f,"""Upper West Side""",New York,40.77782,-73.97847,Entire apartment,Entire place,6,1,"""[]""",38,84,8,f
31294395,"""Cozy studio in Manhattan!""",51812548,f,t,"""Upper East Side""",New York,40.7804,-73.95161,Entire apartment,Entire place,2,1,"""[""Oven"", ""Iron"", ""Essentials"", ""Smoke alarm"", ""Dishes and silverware"", ""Refrigerator"", ""Heating"", ""Air conditioning"", ""Hot water"", ""Long term stays allowed"", ""Kitchen""]""",38,96,10,f
32674139,"Cute 1 bed1 bath apartment, in a great location!""",48438698,f,f,"""Upper East Side""",New York,40.76929,-73.9538,Entire apartment,Entire place,3,1,"""[""Hair dryer"", ""Iron"", ""Smoke alarm"", ""Washer"", ""TV"", ""Dryer"", ""Shampoo"", ""Heating"", ""Wifi"", ""Elevator"", ""Long term stays allowed"", ""Kitchen""]""",38,96,10,f
35739726,"""Flatiron Studio - Bright, pristine, charming""",14268703,f,t,"""Flatiron District""",New York,40.74005,-73.99078,Entire apartment,Entire place,2,1,"""[""Hair dryer"", ""Smoke alarm"", ""Essentials"", ""Hangers"", ""Refrigerator"", ""Wifi"", ""Shampoo"", ""Heating"", ""Elevator"", ""Hot water"", ""Air conditioning"", ""Long term stays allowed"", ""Kitchen"", ""Coffee maker""]""",38,5,5,f
35970327,"Spacious One-Bedroom Steps From C. ParkTimes Sq.""",270572800,f,f,"""Hell""s Kitchen""",New York,40.76456,-73.98557,Entire apartment,Entire place,2,1,"""[""Lockbox"", ""Hair dryer"", ""Smoke alarm"", ""Essentials"", ""TV"", ""Wifi"", ""Shampoo"", ""Heating"", ""Hot water"", ""Air conditioning"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Kitchen""]""",38,97,9,f
36711786,"""NY Home in the Heart of Harlem""",68327820,f,f,"""Harlem""",New York,40.8227,-73.94158,Entire apartment,Entire place,5,2,"""[]""",38,87,9,t
37972077,"""Huge, sunny 2bd prewar apartment in bushwick""",5433307,f,t,"""Ridgewood""",New York,40.70879,-73.92028,Entire apartment,Entire place,4,2,"""[""Breakfast"", ""Smoke alarm"", ""Essentials"", ""Hangers"", ""Dedicated workspace"", ""Wifi"", ""Shampoo"", ""Heating"", ""Long term stays allowed"", ""Kitchen""]""",38,5,5,f
38870392,"""Quiet, Meditative, Plant-filled 1-bedroom""",2351055,f,f,"""Kips Bay""",New York,40.74533,-73.97814,Entire apartment,Entire place,2,1,"""[""Lockbox"", ""Hair dryer"", ""Stove"", ""Smoke alarm"", ""Hangers"", ""Essentials"", ""Dedicated workspace"", ""Wifi"", ""Shampoo"", ""Heating"", ""Private entrance"", ""Hot water"", ""Air conditioning"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Kitchen""]""",38,5,5,f
40533628,"""Luxury One Bedroom with a Private Terrace""",9892766,f,t,"""Chelsea""",New York,40.74424,-74.00437,Entire apartment,Entire place,2,1,"""[]""",38,5,5,f
41179618,"""Luxury Apartment with Manhattan Skyline View""",53127489,f,t,"""Bedford-Stuyvesant""",New York,40.68995,-73.95293,Entire apartment,Entire place,2,1,"""[""Iron"", ""Essentials"", ""Smoke alarm"", ""Washer"", ""TV"", ""Gym"", ""Dryer"", ""Shampoo"", ""Heating"", ""Wifi"", ""Elevator"", ""Hot water"", ""Air conditioning"", ""Long term stays allowed"", ""Kitchen""]""",38,5,5,f
41793009,"""Two Bedroom Railroad Style Apartment By 4,6 Train""",184859394,f,t,"""East Harlem""",New York,40.79313,-73.94345,Entire apartment,Entire place,6,2,"""[""Hair dryer"", ""Bed linens"", ""Iron"", ""Hangers"", ""Essentials"", ""Smoke alarm"", ""TV"", ""Dedicated workspace"", ""Wifi"", ""Shampoo"", ""Heating"", ""Hot water"", ""Air conditioning"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Kitchen""]""",38,5,5,t
42023288,"""Sanitized Oasis apartment in uptown Manhattan""",1356573,f,t,"""Inwood""",New York,40.86236,-73.92857,Entire apartment,Entire place,2,1,"""[]""",38,5,5,f
42158385,"""Historic urban charm""",1378368,f,f,"""Lower East Side""",New York,40.71506,-73.98993,Entire apartment,Entire place,2,1,"""[""First aid kit"", ""Smoke alarm"", ""Hangers"", ""Essentials"", ""Dedicated workspace"", ""Wifi"", ""Shampoo"", ""Heating"", ""Fire extinguisher"", ""Private entrance"", ""Air conditioning"", ""Hot water"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Kitchen""]""",38,5,5,f
42621137,"""Bright and spacious in the heart of LES""",19881574,f,t,"""Lower East Side""",New York,40.72006,-73.98208,Entire apartment,Entire place,2,1,"""[""First aid kit"", ""Hair dryer"", ""Iron"", ""Essentials"", ""Smoke alarm"", ""Washer"", ""Dedicated workspace"", ""TV"", ""Dryer"", ""Wifi"", ""Heating"", ""Shampoo"", ""Elevator"", ""Hot water"", ""Air conditioning"", ""Long term stays allowed"", ""Kitchen""]""",38,5,5,f
43668266,"""Bright 2BD Apartment in Prime East Village!""",318785574,f,t,"""Lower East Side""",New York,40.72251,-73.98871,Entire apartment,Entire place,5,2,"""[""Oven"", ""Iron"", ""Essentials"", ""Smoke alarm"", ""Dedicated workspace"", ""Refrigerator"", ""Wifi"", ""Shampoo"", ""Heating"", ""Electric stove"", ""Laundromat nearby"", ""Air conditioning"", ""Hot water"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Kitchen""]""",38,72,8,t
43720417,"""Beautiful Apartment In The Middle of Manhattan""",26817172,f,t,"""Hell""s Kitchen""",New York,40.76206,-73.99477,Entire apartment,Entire place,2,1,"""[]""",38,5,5,f
44403356,"""Luxury Apartment Overlooking Hudson Bay""",252118553,f,f,"""Battery Park City""",New York,40.70578,-74.01638,Entire apartment,Entire place,4,1,"""[]""",38,5,5,t
5335850,"""Luxurious apartment in central Rome""",27628312,f,t,"""I Centro Storico""",Rome,41.91384,12.46935,Entire apartment,Entire place,4,1,"""[]""",35,100,10,f
10669776,"""Chiara House, near Central Station""",55114051,f,t,"II ParioliNomentano""",Rome,41.89415,12.51701,Entire apartment,Entire place,3,1,"""[]""",35,93,9,t
18826436,"""Casa Salina-Breakfast offered first day""",31550451,t,t,"""IV Tiburtina""",Rome,41.90515,12.53817,Entire apartment,Entire place,4,1,"""[]""",35,97,10,f
33308717,"""Spacious and bright appartement in Pigneto""",7603896,f,t,"V PrenestinoCentocelle""",Rome,41.88509,12.54224,Entire apartment,Entire place,2,1,"""[""Washer"", ""TV"", ""Dedicated workspace"", ""Wifi"", ""Essentials"", ""Air conditioning"", ""Long term stays allowed"", ""Kitchen"", ""Heating""]""",37,100,8,t
426720,"""Romantic Loft in central Roma""",2107010,f,t,"II ParioliNomentano""",Rome,41.91672,12.51322,Entire apartment,Entire place,2,1,"""[]""",38,90,9,f
17244197,"3 bedrooms3 baths close to the Vatican & Museums.""",116191411,t,t,"""I Centro Storico""",Rome,41.90963,12.45475,Entire apartment,Entire place,6,3,"""[]""",38,99,10,f
35117952,"""Apartment in Re di Roma""",5775230,f,f,"VII San GiovanniCinecitta""",Rome,41.88007,12.51273,Entire apartment,Entire place,2,1,"""[""Paid parking off premises"", ""Cleaning before checkout"", ""Extra pillows and blankets"", ""Dishes and silverware"", ""Washer"", ""Microwave"", ""Cooking basics"", ""Long term stays allowed"", ""Hangers"", ""Coffee maker"", ""Hot water"", ""Refrigerator""]""",38,95,10,f
43921716,"""Roma- Vaticano""",222035682,f,f,"""XIII Aurelia""",Rome,41.89883,12.45587,Entire apartment,Entire place,2,1,"""[""Washer"", ""Dedicated workspace"", ""Fire extinguisher"", ""Long term stays allowed"", ""Hangers"", ""Essentials"", ""Wifi"", ""Air conditioning"", ""First aid kit"", ""Hot water"", ""Iron"", ""Kitchen"", ""Heating""]""",38,5,5,t
45155020,"""Lussuoso appartamento con 3 camere e idromassaggio""",240762191,t,t,"""I Centro Storico""",Rome,41.89691,12.49994,Entire apartment,Entire place,9,3,"""[]""",38,100,10,t
42117114,"""Suite Panisperna""",262950148,f,t,"""I Centro Storico""",Rome,41.89833,12.49375,Entire apartment,Entire place,3,2,"""[""First aid kit"", ""Shampoo"", ""Washer"", ""TV"", ""Private entrance"", ""Long term stays allowed"", ""Fire extinguisher"", ""Wifi"", ""Essentials"", ""Hangers"", ""Hair dryer"", ""Breakfast"", ""Hot water"", ""Iron"", ""Kitchen"", ""Heating""]""",38,5,5,f
241049,"""Gatto-Rosso Guesthouse a Talenti""",1264871,f,t,"""III Monte Sacro""",Rome,41.9584,12.5487,Entire apartment,Entire place,6,2,"""[]""",38,95,10,f
1409909,"""Art and life in San Lorenzo""",5533091,f,t,"II ParioliNomentano""",Rome,41.89577,12.51261,Entire apartment,Entire place,4,2,"""[""Elevator"", ""Washer"", ""Dedicated workspace"", ""TV"", ""Host greets you"", ""Wifi"", ""Essentials"", ""Hangers"", ""Hair dryer"", ""First aid kit"", ""Long term stays allowed"", ""Iron"", ""Kitchen"", ""Heating""]""",38,92,9,f
2211616,"Centro cittAEFA con parcheggiop""",10601905,f,f,"II ParioliNomentano""",Rome,41.92181,12.48751,Entire apartment,Entire place,5,2,"""[""Free parking on premises"", ""Elevator"", ""Shampoo"", ""Washer"", ""TV"", ""Host greets you"", ""Long term stays allowed"", ""Hair dryer"", ""Air conditioning"", ""Hangers"", ""Iron"", ""Kitchen"", ""Heating""]""",38,98,10,f
2358890,"""Luxury house in the center of Rome""",2543383,t,t,"""I Centro Storico""",Rome,41.90645,12.47161,Entire apartment,Entire place,6,2,"""[""Dishes and silverware"", ""Elevator"", ""Dryer"", ""Washer"", ""TV"", ""Host greets you"", ""Wifi"", ""Essentials"", ""Hair dryer"", ""Air conditioning"", ""Long term stays allowed"", ""Iron"", ""Kitchen"", ""Heating""]""",38,94,10,f
3077879,"""Apartment near Vatican,Rome""",7454288,f,t,"""I Centro Storico""",Rome,41.90866,12.4506,Entire apartment,Entire place,4,2,"""[]""",38,99,10,f
3497422,"""Stupenda Trastevere""",17609379,f,f,"""I Centro Storico""",Rome,41.88815,12.46823,Entire apartment,Entire place,5,2,"""[]""",38,94,10,t
25045662,"""Finely renovated, fully fitted, well located flat""",18638909,t,t,"V PrenestinoCentocelle""",Rome,41.88987,12.55917,Entire apartment,Entire place,4,2,"""[]""",38,100,10,t
32097508,"""Sara Maison 2 large bedrooms Colosseo""",240762191,t,t,"""I Centro Storico""",Rome,41.88993,12.49909,Entire apartment,Entire place,5,2,"""[]""",38,98,10,t
39438409,"""Luminoso e comodo appartamento ad Ostia Lido""",301878037,f,t,"X OstiaAcilia""",Rome,41.73718,12.27144,Entire apartment,Entire place,4,2,"""[]""",38,95,10,f
14273819,"""Design loft Ponte Milvio""",5148358,f,t,"XV CassiaFlaminia""",Rome,41.94343,12.45918,Entire apartment,Entire place,2,1,"""[]""",38,80,9,f
19209435,"""Cozy Apartment near the Center of Rome""",134415084,t,t,"V PrenestinoCentocelle""",Rome,41.88256,12.54146,Entire apartment,Entire place,3,1,"""[]""",38,96,10,t
22744419,"""Apartment - Bohemian Area - Trastevere""",2403990,f,t,"""I Centro Storico""",Rome,41.89095,12.47064,Entire apartment,Entire place,4,1,"""[]""",38,96,9,f
32499638,"""Massimo di relax nel immenso verde""",55177333,t,t,"X OstiaAcilia""",Rome,41.7871,12.39586,Entire apartment,Entire place,3,1,"""[]""",38,96,10,f
43448309,"""Casa con giardino a Piazza del Popolo mensile""",11978297,f,t,"""I Centro Storico""",Rome,41.90816,12.4814,Entire apartment,Entire place,5,1,"""[]""",38,5,5,f
6698931,"""Colosseo Luxury Apartment""",35065458,f,t,"""I Centro Storico""",Rome,41.88758,12.5019,Entire apartment,Entire place,4,1,"""[]""",38,86,9,t
10593012,"""Lovely flat close to Colosseum""",207258,f,t,"""I Centro Storico""",Rome,41.89619,12.49696,Entire apartment,Entire place,3,1,"""[]""",38,87,9,f
32682054,"""Only you Monti Young People""",245738226,f,f,"""I Centro Storico""",Rome,41.89658,12.49082,Entire apartment,Entire place,2,1,"""[]""",38,88,9,t
8176927,"""Your home in Rome...""",31131531,t,t,"""I Centro Storico""",Rome,41.8813,12.47644,Entire apartment,Entire place,3,1,"""[]""",38,99,10,t
14251614,"""Roman Holiday House in Campo de Fiori""",56846798,t,t,"""I Centro Storico""",Rome,41.89706,12.46688,Entire apartment,Entire place,4,1,"""[]""",38,96,9,t
32353442,"""Charming Suite Apartment""",235637096,t,t,"II ParioliNomentano""",Rome,41.92622,12.46528,Entire apartment,Entire place,2,1,"""[]""",38,96,10,t
3308635,"""Comfort Rome""",16706948,f,t,"""I Centro Storico""",Rome,41.89928,12.49589,Entire apartment,Entire place,2,1,"""[]""",38,97,9,f
9657014,"""Rome, the heart of the story""",49918297,f,t,"""I Centro Storico""",Rome,41.90289,12.48656,Entire apartment,Entire place,4,1,"""[]""",38,92,9,f
14931788,"""Appartamento con terrazzo""",93897947,t,f,"""IV Tiburtina""",Rome,41.91433,12.54816,Entire apartment,Entire place,4,1,"""[]""",38,98,10,f
22463393,"""CARTARI9 Home""",163581302,f,t,"""I Centro Storico""",Rome,41.89794,12.46856,Entire apartment,Entire place,4,1,"""[]""",38,95,9,f
22983145,"""Flat in Pigneto""",102314530,t,t,"V PrenestinoCentocelle""",Rome,41.88787,12.52594,Entire apartment,Entire place,4,1,"""[""Cooking basics"", ""Hair dryer"", ""Stove"", ""Host greets you"", ""Hot water"", ""Dishes and silverware"", ""Long term stays allowed"", ""Wifi"", ""Dedicated workspace"", ""Essentials"", ""Kitchen"", ""Refrigerator"", ""Heating"", ""Oven""]""",38,95,10,f
31277742,"""HomeRomeGarbatella""",178625377,t,t,"""VIII Appia Antica""",Rome,41.86776,12.49154,Entire apartment,Entire place,2,1,"""[]""",38,99,10,f
32452493,"""Strategic spot in Monti""",72912351,t,t,"""I Centro Storico""",Rome,41.89545,12.49264,Entire apartment,Entire place,4,1,"""[]""",38,95,10,f
33862592,"""Casa Diana Ostia""",255693566,t,t,"X OstiaAcilia""",Rome,41.72493,12.29847,Entire apartment,Entire place,4,1,"""[]""",38,100,10,f
34586516,"""Casa con giardino a due passi da piazza di Spagna""",11978297,f,t,"""I Centro Storico""",Rome,41.90966,12.47735,Entire apartment,Entire place,5,1,"""[]""",38,100,10,f
40411084,"""Casa Turchina""",1264871,f,t,"""III Monte Sacro""",Rome,41.9584,12.55169,Entire apartment,Entire place,4,1,"""[]""",38,90,10,f
17082053,"""Apartment in Trastevere""",114625047,f,f,"""I Centro Storico""",Rome,41.88922,12.47025,Entire apartment,Entire place,4,1,"""[]""",38,96,10,t
36598987,"""Appartamento S.Pietro (Ospedale)""",241704443,f,f,"XV CassiaFlaminia""",Rome,41.97956,12.4506,Entire apartment,Entire place,3,1,"""[""Shampoo"", ""Washer"", ""Hangers"", ""TV"", ""Long term stays allowed"", ""Wifi"", ""Dedicated workspace"", ""Essentials"", ""Kitchen"", ""Heating"", ""Elevator""]""",38,100,10,t
43926265,"""Erpirata di Roma""",76887733,f,t,"""VIII Appia Antica""",Rome,41.87308,12.48067,Entire apartment,Entire place,5,1,"""[]""",38,5,5,t
3686491,"""Mansarda panoramica zona Axa""",18718596,f,f,"X OstiaAcilia""",Rome,41.7672,12.37638,Entire apartment,Entire place,2,1,"""[""Elevator"", ""Shampoo"", ""TV"", ""Wifi"", ""Essentials"", ""Breakfast"", ""Long term stays allowed"", ""Kitchen"", ""Heating""]""",38,5,5,f
3964706,"""Cozy apartment with sunny terrace""",13520904,f,t,"V PrenestinoCentocelle""",Rome,41.88741,12.52563,Entire apartment,Entire place,2,1,"""[]""",38,95,9,f
4790761,"""Appartamento nel delizioso Pigneto""",24692558,f,t,"V PrenestinoCentocelle""",Rome,41.88752,12.53279,Entire apartment,Entire place,2,1,"""[""Extra pillows and blankets"", ""Cable TV"", ""Shampoo"", ""Washer"", ""TV"", ""Dedicated workspace"", ""Host greets you"", ""Long term stays allowed"", ""Wifi"", ""Essentials"", ""Hair dryer"", ""Air conditioning"", ""Hangers"", ""Iron"", ""Bed linens"", ""Kitchen"", ""Heating""]""",38,100,9,f
6752609,"""Indipendente, comodo e centrale""",33445715,f,f,"II ParioliNomentano""",Rome,41.92235,12.51385,Entire apartment,Entire place,2,1,"""[""Elevator"", ""Shampoo"", ""TV"", ""Dedicated workspace"", ""Host greets you"", ""Fire extinguisher"", ""Long term stays allowed"", ""Wifi"", ""Essentials"", ""Stove"", ""Hot water"", ""Luggage dropoff allowed"", ""Kitchen"", ""Refrigerator"", ""Heating""]""",38,90,10,f
13274361,"""Apartment in charming neighborgood near Termini""",37203055,f,t,"V PrenestinoCentocelle""",Rome,41.88922,12.52564,Entire apartment,Entire place,4,1,"""[""Shampoo"", ""Washer"", ""Long term stays allowed"", ""Wifi"", ""Essentials"", ""Breakfast"", ""Hangers"", ""Iron"", ""Kitchen"", ""Heating""]""",38,90,10,f
16198459,"""Super cute apartment - Garbatella""",10571370,f,t,"""VIII Appia Antica""",Rome,41.86141,12.49076,Entire apartment,Entire place,4,1,"""[]""",38,100,10,f
34728507,"""Appartamento romantico""",21388209,f,f,"XV CassiaFlaminia""",Rome,41.94731,12.44183,Entire apartment,Entire place,2,1,"""[""Free parking on premises"", ""Elevator"", ""Washer"", ""TV"", ""Long term stays allowed"", ""Essentials"", ""Air conditioning"", ""Hangers"", ""Iron"", ""Kitchen"", ""Heating""]""",38,5,5,f
2313293,"""90 mq a 100 metri dal Colosseo""",11813072,f,f,"""I Centro Storico""",Rome,41.88924,12.49932,Entire apartment,Entire place,4,2,"""[""Elevator"", ""Washer"", ""TV"", ""Wifi"", ""Breakfast"", ""Long term stays allowed"", ""Kitchen"", ""Heating""]""",38,95,10,f
2575869,"""Wonderful apartment with terrace""",9093267,f,f,"VII San GiovanniCinecitta""",Rome,41.87305,12.50892,Entire apartment,Entire place,4,2,"""[""Elevator"", ""Washer"", ""TV"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""Heating""]""",38,87,8,f
14295098,"""Cielo e Mare""",87290286,f,f,"X OstiaAcilia""",Rome,41.73769,12.25247,Entire apartment,Entire place,4,2,"""[""Extra pillows and blankets"", ""Elevator"", ""Waterfront"", ""Washer"", ""TV"", ""Long term stays allowed"", ""Wifi"", ""Essentials"", ""Hangers"", ""Hair dryer"", ""Hot water"", ""Iron"", ""Bed linens"", ""Kitchen""]""",38,92,9,f
14814097,"""Superbe Pent-house in Rome""",67374334,f,f,"""XIV Monte Mario""",Rome,41.92803,12.44046,Entire apartment,Entire place,4,2,"""[""Free parking on premises"", ""Elevator"", ""Shampoo"", ""Hot tub"", ""Washer"", ""Indoor fireplace"", ""TV"", ""Dedicated workspace"", ""Long term stays allowed"", ""Wifi"", ""Essentials"", ""Hair dryer"", ""Air conditioning"", ""Hangers"", ""Iron"", ""Kitchen"", ""Heating""]""",38,100,10,f
17330038,"""Casetta GC - Ostia Centro Storico""",68814221,f,t,"X OstiaAcilia""",Rome,41.73204,12.27917,Entire apartment,Entire place,5,2,"""[""Shampoo"", ""Washer"", ""TV"", ""Dedicated workspace"", ""Host greets you"", ""Long term stays allowed"", ""Hangers"", ""Essentials"", ""Hair dryer"", ""Wifi"", ""Air conditioning"", ""Hot water"", ""Iron"", ""Kitchen"", ""Heating""]""",38,98,10,f
17541086,"""S.Giovanni apartment""",118985374,f,f,"VII San GiovanniCinecitta""",Rome,41.88692,12.51402,Entire apartment,Entire place,6,2,"""[""Shampoo"", ""TV"", ""Dedicated workspace"", ""Private entrance"", ""Fire extinguisher"", ""Host greets you"", ""Wifi"", ""Essentials"", ""Hair dryer"", ""Long term stays allowed"", ""Air conditioning"", ""First aid kit"", ""Hangers"", ""Iron"", ""Kitchen"", ""Heating""]""",38,93,9,f
18423700,"""Apartment Centre Rome "" Sleeping inn Rome """"",5568238,f,f,"""I Centro Storico""",Rome,41.90048,12.49825,Entire apartment,Entire place,4,2,"""[]""",38,91,9,f
20227251,"""Tourist&Seaside House mix""",144120600,f,t,"X OstiaAcilia""",Rome,41.74072,12.28482,Entire apartment,Entire place,6,2,"""[""Free parking on premises"", ""Elevator"", ""Shampoo"", ""Washer"", ""TV"", ""Dedicated workspace"", ""Long term stays allowed"", ""Essentials"", ""Hair dryer"", ""Hangers"", ""Iron"", ""Kitchen"", ""Heating""]""",38,100,10,f
34076120,"""Large and bright apartment Metro Piazza Bologna""",13840901,f,t,"II ParioliNomentano""",Rome,41.9121,12.51724,Entire apartment,Entire place,4,2,"""[]""",38,93,9,f
5216944,"""Luxury Apartments Roma""",26990859,f,f,"""I Centro Storico""",Rome,41.89774,12.46641,Entire apartment,Entire place,5,2,"""[]""",38,100,10,t
11857197,"""Marcella at the Colosseum""",63200588,t,t,"""I Centro Storico""",Rome,41.89002,12.49982,Entire apartment,Entire place,5,2,"""[]""",38,96,10,t
4780771,"""Apartment in the centre of Rome""",24651458,t,t,"""I Centro Storico""",Rome,41.90717,12.50077,Entire apartment,Entire place,6,3,"""[""Free street parking"", ""Dishes and silverware"", ""Washer"", ""TV"", ""Microwave"", ""Long term stays allowed"", ""Wifi"", ""Essentials"", ""Hair dryer"", ""Air conditioning"", ""Coffee maker"", ""Hot water"", ""Iron"", ""Kitchen"", ""Refrigerator"", ""Heating""]""",39,100,10,f
5872675,"""Domus Cornelia""",30494802,f,f,"""XIII Aurelia""",Rome,41.90384,12.42431,Entire apartment,Entire place,4,3,"""[]""",39,90,8,f
5980861,"""BRAND NEW STUDIO ROME COLOSSEUM""",31052068,f,t,"""VIII Appia Antica""",Rome,41.86943,12.4916,Entire apartment,Entire place,2,1,"""[]""",39,100,10,f
18309007,"""Accogliente casa al centro storico""",121470423,f,f,"""I Centro Storico""",Rome,41.89075,12.51307,Entire apartment,Entire place,6,3,"""[]""",39,100,10,t
137044,"""Locazione Turistica Zona Campo de"" Fiori""",670337,f,t,"""I Centro Storico""",Rome,41.8962,12.47071,Entire apartment,Entire place,4,3,"""[]""",39,86,8,t
663834,"""La Dolce Vita Colosseum Apartment""",3352489,f,f,"""I Centro Storico""",Rome,41.89579,12.49371,Entire apartment,Entire place,5,3,"""[""TV"", ""Wifi"", ""Air conditioning"", ""Long term stays allowed"", ""Kitchen"", ""Heating""]""",39,89,8,t
4913284,"""Big apartment in the center""",25301574,f,f,"""I Centro Storico""",Rome,41.90889,12.49474,Entire apartment,Entire place,11,5,"""[]""",39,73,7,t
8162666,"""Wonderful apartment in downtown Rome""",43084575,f,t,"""I Centro Storico""",Rome,41.89845,12.46475,Entire apartment,Entire place,11,3,"""[]""",39,88,9,t
